,lat,lng,streetname
36,37.758843912193676,-122.415540456,20TH ST
37,37.75886938574796,-122.415133452,20TH ST
38,37.758894859302245,-122.414726448,20TH ST
39,37.758919118721565,-122.414319444,20TH ST
40,37.75894337139761,-122.41391244,20TH ST
41,37.75896815267048,-122.41350543600001,20TH ST
42,37.758994340694436,-122.413098432,20TH ST
43,37.759020528718395,-122.412691428,20TH ST
44,37.75904607992046,-122.412284424,20TH ST
45,37.75907114238615,-122.41187742,20TH ST
46,37.75909686772397,-122.411470416,20TH ST
47,37.75912440797897,-122.411063412,20TH ST
48,37.75915139675957,-122.41065640800001,20TH ST
49,37.75917114136688,-122.410249404,20TH ST
50,37.75919088597418,-122.4098424,20TH ST
51,37.759215922782616,-122.409435396,20TH ST
52,37.75924166216601,-122.409028392,20TH ST
53,37.75926692978654,-122.408621388,20TH ST
54,37.75929164024696,-122.408214384,20TH ST
55,37.75931643587637,-122.40780738000001,20TH ST
56,37.75934142880195,-122.407400376,20TH ST
57,37.75936642172753,-122.406993372,20TH ST
58,37.75940000809351,-122.406586368,20TH ST
59,37.75943471291533,-122.406179364,20TH ST
60,37.75946941773715,-122.40577236,20TH ST
61,37.759504122558965,-122.405365356,20TH ST
62,37.75953882738079,-122.40495835200001,20TH ST
63,37.759553260921784,-122.404551348,20TH ST
64,37.759566985577244,-122.404144344,20TH ST
65,37.75958628720477,-122.40373734,20TH ST
66,37.75960814577387,-122.40333033600001,20TH ST
67,37.759629962702,-122.402923332,20TH ST
68,37.75965169834162,-122.402516328,20TH ST
69,37.75967343398125,-122.40210932400001,20TH ST
70,37.759700150805756,-122.40170232,20TH ST
71,37.75972725438165,-122.401295316,20TH ST
72,37.75975430867324,-122.400888312,20TH ST
73,37.759781310730254,-122.40048130800001,20TH ST
74,37.75980831278727,-122.400074304,20TH ST
75,37.75983531484429,-122.3996673,20TH ST
76,37.759862316901305,-122.39926029600001,20TH ST
77,37.75988576734268,-122.398853292,20TH ST
78,37.75990845322399,-122.398446288,20TH ST
79,37.75993003722634,-122.398039284,20TH ST
80,37.75995020808295,-122.39763228000001,20TH ST
81,37.75997083681316,-122.397225276,20TH ST
82,37.759997705354856,-122.396818272,20TH ST
83,37.76002457389656,-122.39641126800001,20TH ST
84,37.76005005991394,-122.396004264,20TH ST
85,37.76007489219208,-122.39559726,20TH ST
86,37.76009934368159,-122.395190256,20TH ST
87,37.760122967462685,-122.39478325200001,20TH ST
88,37.76014659124378,-122.394376248,20TH ST
89,37.76017258411076,-122.393969244,20TH ST
90,37.760198715922506,-122.39356224000001,20TH ST
91,37.76022776910623,-122.39315523600001,20TH ST
92,37.760259494574846,-122.392748232,20TH ST
93,37.76029122004346,-122.392341228,20TH ST
94,37.76032294551208,-122.39193422400001,20TH ST
95,37.7603546709807,-122.39152722,20TH ST
96,37.76038639644932,-122.391120216,20TH ST
97,37.76041812191794,-122.39071321200001,20TH ST
98,37.760435724097675,-122.39030620800001,20TH ST
99,37.76042761204884,-122.389899204,20TH ST
100,37.7604195,-122.3894922,20TH ST
0,37.754295899999995,-122.437649,22ND ST
1,37.75431802033987,-122.43724353846153,22ND ST
2,37.75434014067975,-122.43683807692307,22ND ST
3,37.75437098530976,-122.4364326153846,22ND ST
4,37.75441308120816,-122.43602715384615,22ND ST
5,37.75445517710657,-122.43562169230769,22ND ST
6,37.75447668800333,-122.43521623076923,22ND ST
7,37.754489678873924,-122.43481076923077,22ND ST
8,37.75450266974452,-122.4344053076923,22ND ST
9,37.75452622242905,-122.43399984615384,22ND ST
10,37.75455005062128,-122.43359438461538,22ND ST
11,37.75457387881352,-122.43318892307691,22ND ST
12,37.75459770700575,-122.43278346153846,22ND ST
13,37.754621535197984,-122.432378,22ND ST
14,37.7546457815217,-122.43197253846154,22ND ST
15,37.754670478856234,-122.43156707692307,22ND ST
16,37.754695176190765,-122.43116161538461,22ND ST
17,37.7547198735253,-122.43075615384615,22ND ST
18,37.754744570859835,-122.43035069230768,22ND ST
19,37.75476926819437,-122.42994523076922,22ND ST
20,37.7547904751777,-122.42953976923077,22ND ST
21,37.75481160534962,-122.42913430769231,22ND ST
22,37.754834353865284,-122.42872884615385,22ND ST
23,37.754859848249765,-122.42832338461538,22ND ST
24,37.754885342634246,-122.42791792307692,22ND ST
25,37.754913426275465,-122.42751246153846,22ND ST
26,37.75494328159177,-122.42710699999999,22ND ST
27,37.754973136908085,-122.42670153846153,22ND ST
28,37.754997328721664,-122.42629607692308,22ND ST
29,37.755020602838044,-122.42589061538462,22ND ST
30,37.75504399882965,-122.42548515384615,22ND ST
31,37.75506816579429,-122.42507969230769,22ND ST
32,37.755092249880896,-122.42467423076923,22ND ST
33,37.755115206384716,-122.42426876923076,22ND ST
34,37.755129172198274,-122.4238633076923,22ND ST
35,37.75515621753835,-122.42345784615384,22ND ST
36,37.75518385583105,-122.42305238461539,22ND ST
37,37.75520811111951,-122.42264692307693,22ND ST
38,37.75523236640797,-122.42224146153846,22ND ST
39,37.755256621696425,-122.421836,22ND ST
40,37.75528083852658,-122.42143053846154,22ND ST
41,37.755304502295466,-122.42102507692307,22ND ST
42,37.75532940676094,-122.42061961538461,22ND ST
43,37.75535449810279,-122.42021415384616,22ND ST
44,37.75751602350387,-122.4198086923077,22ND ST
45,37.774560995630424,-122.41940323076923,22ND ST
46,37.76238302363904,-122.41899776923077,22ND ST
47,37.75545584745545,-122.41859230769231,22ND ST
48,37.75547896200212,-122.41818684615384,22ND ST
49,37.7555020765488,-122.41778138461538,22ND ST
50,37.75552910553841,-122.41737592307692,22ND ST
51,37.75555770671719,-122.41697046153847,22ND ST
52,37.75558562093551,-122.416565,22ND ST
53,37.75560532319919,-122.41615953846154,22ND ST
54,37.75562502546287,-122.41575407692308,22ND ST
55,37.75564736902443,-122.41534861538462,22ND ST
56,37.75567437229033,-122.41494315384615,22ND ST
57,37.755701375556235,-122.41453769230769,22ND ST
58,37.755724602662404,-122.41413223076923,22ND ST
59,37.755746175947415,-122.41372676923078,22ND ST
60,37.755767749232426,-122.41332130769231,22ND ST
61,37.75579198320107,-122.41291584615385,22ND ST
62,37.755816380923875,-122.41251038461539,22ND ST
63,37.75584140786949,-122.41210492307692,22ND ST
64,37.75586800538894,-122.41169946153846,22ND ST
65,37.7558946029084,-122.411294,22ND ST
66,37.75591802482783,-122.41088853846153,22ND ST
67,37.755941323063226,-122.41048307692309,22ND ST
68,37.75596534686457,-122.41007761538462,22ND ST
69,37.755989615429826,-122.40967215384616,22ND ST
70,37.75601291274121,-122.4092666923077,22ND ST
71,37.75603516393675,-122.40886123076923,22ND ST
72,37.75605765351751,-122.40845576923077,22ND ST
73,37.75608201369005,-122.4080503076923,22ND ST
74,37.756106373862586,-122.40764484615384,22ND ST
75,37.75639284751402,-122.4072393846154,22ND ST
76,37.75670964696929,-122.40683392307693,22ND ST
77,37.756852891135104,-122.40642846153847,22ND ST
78,37.75687931161284,-122.406023,22ND ST
79,37.75690573209059,-122.40561753846154,22ND ST
80,37.756932152568325,-122.40521207692308,22ND ST
81,37.75695857304607,-122.40480661538462,22ND ST
82,37.75699622982671,-122.40440115384617,22ND ST
83,37.757036657814176,-122.4039956923077,22ND ST
84,37.75707708580165,-122.40359023076924,22ND ST
85,37.75711751378911,-122.40318476923078,22ND ST
86,37.75707697339419,-122.40277930769231,22ND ST
87,37.75710086351998,-122.40237384615385,22ND ST
88,37.757124753645776,-122.40196838461539,22ND ST
89,37.75714814829861,-122.40156292307692,22ND ST
90,37.757171327232754,-122.40115746153847,22ND ST
91,37.75719362007268,-122.40075200000001,22ND ST
92,37.75721420119679,-122.40034653846155,22ND ST
93,37.757235463414105,-122.39994107692308,22ND ST
94,37.75726277628814,-122.39953561538462,22ND ST
95,37.75729008916217,-122.39913015384616,22ND ST
96,37.75731649534282,-122.3987246923077,22ND ST
97,37.75734200086488,-122.39831923076923,22ND ST
98,37.75736817598644,-122.39791376923078,22ND ST
99,37.75739841713041,-122.39750830769232,22ND ST
100,37.75742865827437,-122.39710284615386,22ND ST
101,37.75745889941833,-122.3966973846154,22ND ST
102,37.7574891405623,-122.39629192307693,22ND ST
103,37.757514868491384,-122.39588646153847,22ND ST
104,37.757532681258766,-122.395481,22ND ST
105,37.757550494026155,-122.39507553846154,22ND ST
106,37.75756830679354,-122.39467007692309,22ND ST
107,37.757586119560926,-122.39426461538463,22ND ST
108,37.75760969381767,-122.39385915384617,22ND ST
109,37.7576368941617,-122.3934536923077,22ND ST
110,37.75766369211921,-122.39304823076924,22ND ST
111,37.757688609631096,-122.39264276923078,22ND ST
112,37.75771352714298,-122.39223730769231,22ND ST
113,37.757738590380214,-122.39183184615385,22ND ST
114,37.757763735624394,-122.3914263846154,22ND ST
115,37.757786791642054,-122.39102092307694,22ND ST
116,37.75780639582103,-122.39061546153847,22ND ST
117,37.757826,-122.39021000000001,22ND ST
0,37.75289130000001,-122.4342381,23RD ST
1,37.75291596496991,-122.4338663145631,23RD ST
2,37.75294062993981,-122.43349452912622,23RD ST
3,37.752965294909714,-122.43312274368932,23RD ST
4,37.75298995987961,-122.43275095825243,23RD ST
5,37.75301462484951,-122.43237917281553,23RD ST
6,37.75303916122742,-122.43200738737865,23RD ST
7,37.75306026174639,-122.43163560194175,23RD ST
8,37.75308136226536,-122.43126381650485,23RD ST
9,37.753102462784334,-122.43089203106797,23RD ST
10,37.75312356330331,-122.43052024563107,23RD ST
11,37.75314466382228,-122.43014846019418,23RD ST
12,37.753165642627295,-122.42977667475728,23RD ST
13,37.75318520005665,-122.4294048893204,23RD ST
14,37.75320830075894,-122.4290331038835,23RD ST
15,37.75323427550636,-122.4286613184466,23RD ST
16,37.75325769889245,-122.42828953300972,23RD ST
17,37.75327863102312,-122.42791774757282,23RD ST
18,37.75329988139013,-122.42754596213592,23RD ST
19,37.75333683512024,-122.42717417669903,23RD ST
20,37.75336316366458,-122.42680239126214,23RD ST
21,37.75338373230853,-122.42643060582525,23RD ST
22,37.753400778144396,-122.42605882038835,23RD ST
23,37.75341675313427,-122.42568703495145,23RD ST
24,37.753432397442744,-122.42531524951457,23RD ST
25,37.75346093884328,-122.42494346407767,23RD ST
26,37.75348756675478,-122.42457167864077,23RD ST
27,37.75350506570727,-122.42419989320389,23RD ST
28,37.75352527739609,-122.423828107767,23RD ST
29,37.75354644513944,-122.4234563223301,23RD ST
30,37.75356819286902,-122.4230845368932,23RD ST
31,37.75359006678183,-122.42271275145632,23RD ST
32,37.75361198244889,-122.42234096601942,23RD ST
33,37.75363389811594,-122.42196918058252,23RD ST
34,37.753655813783006,-122.42159739514564,23RD ST
35,37.753679603522734,-122.42122560970874,23RD ST
36,37.753703916905565,-122.42085382427184,23RD ST
37,37.75372780156864,-122.42048203883495,23RD ST
38,37.75375164815823,-122.42011025339806,23RD ST
39,37.75377549474782,-122.41973846796117,23RD ST
40,37.77366462522516,-122.41936668252427,23RD ST
41,37.76403155809624,-122.41899489708739,23RD ST
42,37.754398490966956,-122.41862311165049,23RD ST
43,37.75386646169853,-122.41825132621359,23RD ST
44,37.753887849391944,-122.4178795407767,23RD ST
45,37.75390924270069,-122.41750775533981,23RD ST
46,37.75393386884681,-122.41713596990292,23RD ST
47,37.75395849499292,-122.41676418446602,23RD ST
48,37.75398244397878,-122.41639239902914,23RD ST
49,37.754001361445106,-122.41602061359224,23RD ST
50,37.754020278911426,-122.41564882815534,23RD ST
51,37.75403975092973,-122.41527704271844,23RD ST
52,37.75406241993444,-122.41490525728156,23RD ST
53,37.75408508893915,-122.41453347184466,23RD ST
54,37.75410781667746,-122.41416168640777,23RD ST
55,37.7541307296261,-122.41378990097087,23RD ST
56,37.75415364257473,-122.41341811553399,23RD ST
57,37.75417657907771,-122.41304633009709,23RD ST
58,37.7541995743538,-122.41267454466019,23RD ST
59,37.75422256962988,-122.41230275922331,23RD ST
60,37.75424514265438,-122.41193097378641,23RD ST
61,37.75426696310868,-122.41155918834951,23RD ST
62,37.75428878356296,-122.41118740291262,23RD ST
63,37.75431074514596,-122.41081561747573,23RD ST
64,37.754332731128606,-122.41044383203884,23RD ST
65,37.75435337080245,-122.41007204660194,23RD ST
66,37.754372179843074,-122.40970026116506,23RD ST
67,37.754390988883706,-122.40932847572816,23RD ST
68,37.754416847325594,-122.40895669029126,23RD ST
69,37.754443503038516,-122.40858490485437,23RD ST
70,37.75446857249526,-122.40821311941748,23RD ST
71,37.75449114636593,-122.40784133398058,23RD ST
72,37.754513720236595,-122.40746954854369,23RD ST
73,37.754533944431714,-122.4070977631068,23RD ST
74,37.754554106689525,-122.40672597766991,23RD ST
75,37.75452248957607,-122.40635419223301,23RD ST
76,37.754448334912695,-122.40598240679611,23RD ST
77,37.75437418024933,-122.40561062135923,23RD ST
78,37.75435669533554,-122.40523883592233,23RD ST
79,37.75437942558222,-122.40486705048544,23RD ST
80,37.7544021558289,-122.40449526504855,23RD ST
81,37.75442197813049,-122.40412347961166,23RD ST
82,37.75444174247548,-122.40375169417476,23RD ST
83,37.75446251513195,-122.40337990873786,23RD ST
84,37.75448489931214,-122.40300812330098,23RD ST
85,37.75450728349233,-122.40263633786408,23RD ST
86,37.75453021820348,-122.40226455242718,23RD ST
87,37.75455329988269,-122.40189276699029,23RD ST
88,37.754576834885064,-122.4015209815534,23RD ST
89,37.7546021048576,-122.4011491961165,23RD ST
90,37.754627374830136,-122.40077741067961,23RD ST
91,37.75465109817137,-122.40040562524273,23RD ST
92,37.75467386997686,-122.40003383980583,23RD ST
93,37.75469799155293,-122.39966205436893,23RD ST
94,37.7547264116389,-122.39929026893203,23RD ST
95,37.75475483172487,-122.39891848349515,23RD ST
96,37.754780841256746,-122.39854669805825,23RD ST
97,37.75480322634482,-122.39817491262136,23RD ST
98,37.754825611432885,-122.39780312718447,23RD ST
99,37.75480345708212,-122.39743134174758,23RD ST
100,37.75477074764328,-122.39705955631068,23RD ST
101,37.75473803820444,-122.39668777087378,23RD ST
102,37.75482970522858,-122.3963159854369,23RD ST
103,37.7549219,-122.3959442,23RD ST
0,37.73779680000001,-122.4816939,25TH AVE
1,37.73815966879434,-122.48174746214158,25TH AVE
2,37.738522537588665,-122.48180102428316,25TH AVE
3,37.73888540638299,-122.48185458642475,25TH AVE
4,37.73924827517732,-122.48188688328571,25TH AVE
5,37.73961114397164,-122.48190512559447,25TH AVE
6,37.73997401276597,-122.48192336790324,25TH AVE
7,37.740336881560296,-122.48194161021199,25TH AVE
8,37.74069975035462,-122.48195985252076,25TH AVE
9,37.74106261914895,-122.48198237746296,25TH AVE
10,37.741425487943275,-122.48201027100913,25TH AVE
11,37.7417883567376,-122.4820381645553,25TH AVE
12,37.74215122553193,-122.48206605810147,25TH AVE
13,37.74251409432625,-122.48209395164764,25TH AVE
14,37.74287696312058,-122.48211998795128,25TH AVE
15,37.743239831914906,-122.48214167372309,25TH AVE
16,37.74360270070923,-122.48216335949492,25TH AVE
17,37.74396556950356,-122.48218504526673,25TH AVE
18,37.744328438297885,-122.48220673103854,25TH AVE
19,37.74469130709221,-122.48222967368443,25TH AVE
20,37.74505417588654,-122.48226070400756,25TH AVE
21,37.74541704468086,-122.48229173433067,25TH AVE
22,37.74577991347519,-122.4823227646538,25TH AVE
23,37.746142782269516,-122.48235379497693,25TH AVE
24,37.74650565106384,-122.4823846723678,25TH AVE
25,37.74686851985817,-122.48240995261607,25TH AVE
26,37.747231388652494,-122.48243523286433,25TH AVE
27,37.74759425744682,-122.48246051311258,25TH AVE
28,37.74795712624115,-122.48248579336085,25TH AVE
29,37.74831999503547,-122.48251107360912,25TH AVE
30,37.7486828638298,-122.48253607910178,25TH AVE
31,37.749045732624126,-122.48256104862561,25TH AVE
32,37.74940860141845,-122.48258601814943,25TH AVE
33,37.74977147021278,-122.48261098767327,25TH AVE
34,37.750134339007104,-122.48263595719709,25TH AVE
35,37.75049720780143,-122.48266092672092,25TH AVE
36,37.75086007659575,-122.48268589624475,25TH AVE
37,37.751222945390076,-122.48271086576858,25TH AVE
38,37.7515858141844,-122.4827358352924,25TH AVE
39,37.75194868297873,-122.48276080481624,25TH AVE
40,37.752311551773055,-122.48278577434006,25TH AVE
41,37.75267442056738,-122.4828107438639,25TH AVE
42,37.75303728936171,-122.48283571338771,25TH AVE
43,37.75340015815603,-122.48286068291155,25TH AVE
44,37.75376302695036,-122.48288565243537,25TH AVE
45,37.754125895744686,-122.48291121325488,25TH AVE
46,37.75448876453901,-122.48293745316448,25TH AVE
47,37.75485163333334,-122.48296369307408,25TH AVE
48,37.755214502127664,-122.48298993298368,25TH AVE
49,37.75557737092199,-122.48301617289329,25TH AVE
50,37.75594023971632,-122.48304194319874,25TH AVE
51,37.75630310851064,-122.48306671839195,25TH AVE
52,37.75666597730497,-122.48309149358515,25TH AVE
53,37.757028846099296,-122.48311626877836,25TH AVE
54,37.75739171489362,-122.48314104397156,25TH AVE
55,37.75775458368795,-122.48316597865065,25TH AVE
56,37.758117452482274,-122.48319157375637,25TH AVE
57,37.7584803212766,-122.48321716886208,25TH AVE
58,37.75884319007093,-122.48324276396781,25TH AVE
59,37.75920605886525,-122.48326835907353,25TH AVE
60,37.75956892765958,-122.48329383348869,25TH AVE
61,37.759931796453905,-122.48331619116526,25TH AVE
62,37.76029466524823,-122.48333854884183,25TH AVE
63,37.76065753404256,-122.48336090651841,25TH AVE
64,37.761020402836884,-122.48338326419498,25TH AVE
65,37.76138327163121,-122.48340562187157,25TH AVE
66,37.76174614042554,-122.48343076805133,25TH AVE
67,37.76210900921986,-122.48345619998047,25TH AVE
68,37.76247187801419,-122.4834816319096,25TH AVE
69,37.762834746808515,-122.48350706383873,25TH AVE
70,37.76319761560284,-122.48353249576786,25TH AVE
71,37.76356048439717,-122.48355841211936,25TH AVE
72,37.763923353191494,-122.48358450541824,25TH AVE
73,37.76428622198582,-122.48361059871712,25TH AVE
74,37.764649090780146,-122.48363669201599,25TH AVE
75,37.76501195957447,-122.48366278531488,25TH AVE
76,37.7653748283688,-122.48354409849871,25TH AVE
77,37.765737697163125,-122.48324107620124,25TH AVE
78,37.76610056595745,-122.48293805390378,25TH AVE
79,37.76646343475178,-122.48263503160632,25TH AVE
80,37.766826303546104,-122.48238715243869,25TH AVE
81,37.76718917234043,-122.48248112048383,25TH AVE
82,37.767552041134756,-122.48257508852898,25TH AVE
83,37.76791490992908,-122.48266905657411,25TH AVE
84,37.76827777872341,-122.48276302461925,25TH AVE
85,37.768640647517735,-122.48285699266438,25TH AVE
86,37.76900351631206,-122.48295096070953,25TH AVE
87,37.76936638510639,-122.48304492875467,25TH AVE
88,37.769729253900714,-122.4831388967998,25TH AVE
89,37.77009212269504,-122.48323286484494,25TH AVE
90,37.770454991489366,-122.48332683289009,25TH AVE
91,37.77081786028369,-122.48342080093522,25TH AVE
92,37.77118072907802,-122.48351476898036,25TH AVE
93,37.771543597872345,-122.48360873702549,25TH AVE
94,37.77190646666667,-122.48370270507064,25TH AVE
95,37.772269335461,-122.48379667311578,25TH AVE
96,37.77263220425532,-122.48389064116091,25TH AVE
97,37.77299507304965,-122.48398460920605,25TH AVE
98,37.773357941843976,-122.4840785772512,25TH AVE
99,37.7737208106383,-122.48417254529633,25TH AVE
100,37.77408367943263,-122.48426651334147,25TH AVE
101,37.774446548226955,-122.48435932787703,25TH AVE
102,37.77480941702128,-122.48436870549519,25TH AVE
103,37.77517228581561,-122.48437808311334,25TH AVE
104,37.77553515460993,-122.48438746073148,25TH AVE
105,37.77589802340426,-122.48439683834964,25TH AVE
106,37.77626089219858,-122.4844062159678,25TH AVE
107,37.776623760992905,-122.48443320189,25TH AVE
108,37.77698662978723,-122.48446202052547,25TH AVE
109,37.77734949858156,-122.48449083916096,25TH AVE
110,37.777712367375884,-122.48451965779644,25TH AVE
111,37.77807523617021,-122.48454847643193,25TH AVE
112,37.778438104964536,-122.48457418664141,25TH AVE
113,37.77880097375886,-122.48459904066843,25TH AVE
114,37.77916384255319,-122.48462389469543,25TH AVE
115,37.779526711347515,-122.48464874872245,25TH AVE
116,37.77988958014184,-122.48467360274945,25TH AVE
117,37.78025244893617,-122.48470128792104,25TH AVE
118,37.78061531773049,-122.48473655598856,25TH AVE
119,37.78097818652482,-122.48477182405608,25TH AVE
120,37.781341055319146,-122.4848070921236,25TH AVE
121,37.78170392411347,-122.48484236019112,25TH AVE
122,37.7820667929078,-122.48487525801806,25TH AVE
123,37.782429661702125,-122.48489453724294,25TH AVE
124,37.78279253049645,-122.4849138164678,25TH AVE
125,37.78315539929078,-122.48493309569265,25TH AVE
126,37.7835182680851,-122.48495237491751,25TH AVE
127,37.78388113687943,-122.48497165414238,25TH AVE
128,37.784244005673756,-122.4849975505908,25TH AVE
129,37.78460687446808,-122.4850234628165,25TH AVE
130,37.78496974326241,-122.4850493750422,25TH AVE
131,37.785332612056735,-122.48507528726789,25TH AVE
132,37.78569548085106,-122.48510119949358,25TH AVE
133,37.78605834964539,-122.48512740980352,25TH AVE
134,37.78642121843971,-122.4851536621191,25TH AVE
135,37.78678408723404,-122.48517991443468,25TH AVE
136,37.787146956028366,-122.48520616675026,25TH AVE
137,37.78750982482269,-122.48523241906584,25TH AVE
138,37.78787269361702,-122.48527405640155,25TH AVE
139,37.788235562411344,-122.48532137618196,25TH AVE
140,37.78859843120567,-122.48502835751863,25TH AVE
141,37.7889613,-122.48461680000001,25TH AVE
0,37.7324449,-122.48187309999999,26TH AVE
1,37.73280824387096,-122.48190079271401,26TH AVE
2,37.733171587741936,-122.48192848542804,26TH AVE
3,37.7335349316129,-122.48195617814208,26TH AVE
4,37.73389827548387,-122.48198387085611,26TH AVE
5,37.73426161935484,-122.48201156357014,26TH AVE
6,37.734624963225805,-122.48205313611487,26TH AVE
7,37.73498830709677,-122.4821257513882,26TH AVE
8,37.735351650967736,-122.48219836666152,26TH AVE
9,37.73571499483871,-122.48227098193485,26TH AVE
10,37.736078338709675,-122.48234359720816,26TH AVE
11,37.73644168258064,-122.48241621248148,26TH AVE
12,37.73680502645161,-122.4824888277548,26TH AVE
13,37.73716837032258,-122.48256144302812,26TH AVE
14,37.737531714193544,-122.48263405830144,26TH AVE
15,37.73789505806452,-122.48270667357477,26TH AVE
16,37.73825840193548,-122.48277928884809,26TH AVE
17,37.73862174580645,-122.4828519041214,26TH AVE
18,37.73898508967742,-122.48292451939473,26TH AVE
19,37.739348433548386,-122.48295229042803,26TH AVE
20,37.73971177741935,-122.482978804023,26TH AVE
21,37.740075121290324,-122.483005317618,26TH AVE
22,37.74043846516129,-122.48303183121298,26TH AVE
23,37.740801809032256,-122.48305834480796,26TH AVE
24,37.74116515290322,-122.48308303637673,26TH AVE
25,37.741528496774194,-122.48310743659287,26TH AVE
26,37.74189184064516,-122.48313183680902,26TH AVE
27,37.742255184516125,-122.48315623702517,26TH AVE
28,37.7426185283871,-122.48318063724132,26TH AVE
29,37.74298187225806,-122.48320630913176,26TH AVE
30,37.74334521612903,-122.48323249906406,26TH AVE
31,37.74370856,-122.48325868899636,26TH AVE
32,37.74407190387097,-122.48328487892866,26TH AVE
33,37.74443524774193,-122.48331106886096,26TH AVE
34,37.744798591612906,-122.48333677896444,26TH AVE
35,37.74516193548387,-122.48336214532674,26TH AVE
36,37.74552527935484,-122.48338751168902,26TH AVE
37,37.7458886232258,-122.48341287805131,26TH AVE
38,37.746251967096775,-122.4834382444136,26TH AVE
39,37.74661531096774,-122.483463586509,26TH AVE
40,37.746978654838706,-122.48348889985479,26TH AVE
41,37.74734199870968,-122.48351421320058,26TH AVE
42,37.747705342580645,-122.48353952654635,26TH AVE
43,37.74806868645161,-122.48356483989214,26TH AVE
44,37.74843203032258,-122.48359019944353,26TH AVE
45,37.74879537419355,-122.48361565624377,26TH AVE
46,37.749158718064514,-122.48364111304403,26TH AVE
47,37.74952206193549,-122.48366656984429,26TH AVE
48,37.74988540580645,-122.48369202664453,26TH AVE
49,37.75024874967742,-122.48371748344479,26TH AVE
50,37.75061209354838,-122.48374294024504,26TH AVE
51,37.750975437419356,-122.4837683970453,26TH AVE
52,37.75133878129032,-122.48379385384555,26TH AVE
53,37.75170212516129,-122.4838193106458,26TH AVE
54,37.75206546903226,-122.48384476744606,26TH AVE
55,37.752428812903226,-122.4838702242463,26TH AVE
56,37.75279215677419,-122.48389568104656,26TH AVE
57,37.753155500645164,-122.48392113784682,26TH AVE
58,37.75351884451613,-122.48394659464707,26TH AVE
59,37.753882188387095,-122.48397205144732,26TH AVE
60,37.75424553225807,-122.48399936533795,26TH AVE
61,37.75460887612903,-122.48402683315918,26TH AVE
62,37.75497222,-122.4840543009804,26TH AVE
63,37.75533556387097,-122.48408176880163,26TH AVE
64,37.75569890774194,-122.48410923662286,26TH AVE
65,37.7560622516129,-122.4841332756565,26TH AVE
66,37.75642559548387,-122.48415644383314,26TH AVE
67,37.75678893935484,-122.4841796120098,26TH AVE
68,37.75715228322581,-122.48420278018644,26TH AVE
69,37.75751562709677,-122.48422594836309,26TH AVE
70,37.757878970967745,-122.48425070501683,26TH AVE
71,37.75824231483871,-122.48427630775315,26TH AVE
72,37.758605658709676,-122.48430191048948,26TH AVE
73,37.75896900258065,-122.4843275132258,26TH AVE
74,37.759332346451615,-122.48435311596211,26TH AVE
75,37.75969569032258,-122.48437707084152,26TH AVE
76,37.76005903419355,-122.484399598239,26TH AVE
77,37.76042237806452,-122.48442212563648,26TH AVE
78,37.760785721935484,-122.48444465303396,26TH AVE
79,37.76114906580645,-122.48446718043145,26TH AVE
80,37.76151240967742,-122.48448982370498,26TH AVE
81,37.76187575354839,-122.48451266157329,26TH AVE
82,37.762239097419354,-122.4845354994416,26TH AVE
83,37.762602441290326,-122.48455833730993,26TH AVE
84,37.76296578516129,-122.48458117517825,26TH AVE
85,37.76332912903226,-122.48460590425385,26TH AVE
86,37.76369247290323,-122.48463687138329,26TH AVE
87,37.764055816774196,-122.48466783851272,26TH AVE
88,37.76441916064516,-122.48469880564217,26TH AVE
89,37.764782504516134,-122.4847297727716,26TH AVE
90,37.7651458483871,-122.48476073990103,26TH AVE
91,37.765509192258065,-122.48478597492321,26TH AVE
92,37.76587253612903,-122.48481086451227,26TH AVE
93,37.76623588,-122.48483575410131,26TH AVE
94,37.76659922387097,-122.48486064369035,26TH AVE
95,37.766962567741935,-122.4848855332794,26TH AVE
96,37.76732591161291,-122.48491042286844,26TH AVE
97,37.76768925548387,-122.48493531245748,26TH AVE
98,37.76805259935484,-122.48496020204652,26TH AVE
99,37.76841594322581,-122.48498509163558,26TH AVE
100,37.76877928709678,-122.48500998122462,26TH AVE
101,37.76914263096774,-122.48503487081366,26TH AVE
102,37.769505974838715,-122.4850597604027,26TH AVE
103,37.76986931870968,-122.48508464999175,26TH AVE
104,37.770232662580646,-122.48510953958079,26TH AVE
105,37.77059600645162,-122.48513442916983,26TH AVE
106,37.770959350322585,-122.48515931875889,26TH AVE
107,37.77132269419355,-122.48518420834793,26TH AVE
108,37.771686038064516,-122.48520909793697,26TH AVE
109,37.77204938193549,-122.48523398752602,26TH AVE
110,37.772412725806454,-122.48525887711506,26TH AVE
111,37.77277606967742,-122.4852837667041,26TH AVE
112,37.77313941354839,-122.48530865629314,26TH AVE
113,37.77350275741936,-122.4853335458822,26TH AVE
114,37.773866101290324,-122.48535843547124,26TH AVE
115,37.774229445161296,-122.48538332506028,26TH AVE
116,37.77459278903226,-122.48540905725662,26TH AVE
117,37.77495613290323,-122.48543544329048,26TH AVE
118,37.7753194767742,-122.48546182932434,26TH AVE
119,37.775682820645166,-122.48548821535819,26TH AVE
120,37.77604616451613,-122.48551460139204,26TH AVE
121,37.7764095083871,-122.48554133453813,26TH AVE
122,37.77677285225807,-122.48556852487272,26TH AVE
123,37.777136196129035,-122.48559571520731,26TH AVE
124,37.77749954,-122.4856229055419,26TH AVE
